Country,Subgroup,Year,Value
Martinique,Female 15-24 yr,2006,17.4
Martinique,Female 15-24 yr,2005,16.9
Martinique,Female 15-24 yr,2004,16.2
Martinique,Female 15-24 yr,2003,16
Martinique,Female 15-24 yr,2002,15.7
Martinique,Female 15-24 yr,2001,14.3
Martinique,Female 15-24 yr,2000,13.7
Martinique,Female 15-24 yr,1999,13.4
Martinique,Female 15-24 yr,1998,13.6
Martinique,Female 15-24 yr,1997,14.6
Martinique,Female 15-24 yr,1996,16.2
Martinique,Female 15-24 yr,1995,17.3
Martinique,Female 15-24 yr,1994,19.8
Martinique,Female 15-24 yr,1993,20.5
Martinique,Female 15-24 yr,1992,19.2
Martinique,Female 15-24 yr,1991,19.6
Martinique,Male 15+ yr,2006,53.1
Martinique,Male 15+ yr,2005,52.9
Martinique,Male 15+ yr,2004,52.7
Martinique,Male 15+ yr,2003,53
Martinique,Male 15+ yr,2002,53.2
Martinique,Male 15+ yr,2001,52
Martinique,Male 15+ yr,2000,51.3
Martinique,Male 15+ yr,1999,50.7
Martinique,Male 15+ yr,1998,50.4
Martinique,Male 15+ yr,1997,51.2
Martinique,Male 15+ yr,1996,52.5
Martinique,Male 15+ yr,1995,53.3
Martinique,Male 15+ yr,1994,54.9
Martinique,Male 15+ yr,1993,55.2
Martinique,Male 15+ yr,1992,53.4
Martinique,Male 15+ yr,1991,53.6
Martinique,Male 15-24 yr,2006,27.7
Martinique,Male 15-24 yr,2005,27
Martinique,Male 15-24 yr,2004,26.1
Martinique,Male 15-24 yr,2003,25.7
Martinique,Male 15-24 yr,2002,25.2
Martinique,Male 15-24 yr,2001,23.5
Martinique,Male 15-24 yr,2000,22.7
Martinique,Male 15-24 yr,1999,22.4
Martinique,Male 15-24 yr,1998,22.9
Martinique,Male 15-24 yr,1997,24.5
Martinique,Male 15-24 yr,1996,26.6
Martinique,Male 15-24 yr,1995,28.1
Martinique,Male 15-24 yr,1994,30.4
Martinique,Male 15-24 yr,1993,30.9
Martinique,Male 15-24 yr,1992,29.1
Martinique,Male 15-24 yr,1991,29.4
Mauritania,Female 15+ yr,2006,50.2
Mauritania,Female 15+ yr,2005,50
Mauritania,Female 15+ yr,2004,50
Mauritania,Female 15+ yr,2003,50
Mauritania,Female 15+ yr,2002,50
Mauritania,Female 15+ yr,2001,49.9
Mauritania,Female 15+ yr,2000,49.9
Mauritania,Female 15+ yr,1999,50.1
Mauritania,Female 15+ yr,1998,50
Mauritania,Female 15+ yr,1997,49.8
Mauritania,Female 15+ yr,1996,50.3
Mauritania,Female 15+ yr,1995,50.5
Mauritania,Female 15+ yr,1994,50.1
Mauritania,Female 15+ yr,1993,50.5
Mauritania,Female 15+ yr,1992,50.5
Mauritania,Female 15+ yr,1991,50.6
Mauritania,Female 15-24 yr,2006,38.9
Mauritania,Female 15-24 yr,2005,38.4
Mauritania,Female 15-24 yr,2004,38.5
Mauritania,Female 15-24 yr,2003,38.6
Mauritania,Female 15-24 yr,2002,39.4
Mauritania,Female 15-24 yr,2001,38.1
Mauritania,Female 15-24 yr,2000,38.7
Mauritania,Female 15-24 yr,1999,38.8
Mauritania,Female 15-24 yr,1998,38.9
Mauritania,Female 15-24 yr,1997,38.5
Mauritania,Female 15-24 yr,1996,39.6
Mauritania,Female 15-24 yr,1995,40.1
Mauritania,Female 15-24 yr,1994,39.3
Mauritania,Female 15-24 yr,1993,40.1
Mauritania,Female 15-24 yr,1992,40.6
Mauritania,Female 15-24 yr,1991,40.8
Mauritania,Male 15+ yr,2006,77.1
Mauritania,Male 15+ yr,2005,76.7
Mauritania,Male 15+ yr,2004,76.6
Mauritania,Male 15+ yr,2003,76.7
Mauritania,Male 15+ yr,2002,77.3
Mauritania,Male 15+ yr,2001,75.8
Mauritania,Male 15+ yr,2000,76.3
Mauritania,Male 15+ yr,1999,76.1
Mauritania,Male 15+ yr,1998,76.1
Mauritania,Male 15+ yr,1997,75.6
Mauritania,Male 15+ yr,1996,76.5
Mauritania,Male 15+ yr,1995,76.7
Mauritania,Male 15+ yr,1994,76.1
Mauritania,Male 15+ yr,1993,76.5
Mauritania,Male 15+ yr,1992,77.1
Mauritania,Male 15+ yr,1991,77.1
Mauritania,Male 15-24 yr,2006,55.6
Mauritania,Male 15-24 yr,2005,55
Mauritania,Male 15-24 yr,2004,55
Mauritania,Male 15-24 yr,2003,55.2
Mauritania,Male 15-24 yr,2002,56.3
Mauritania,Male 15-24 yr,2001,54.3
Mauritania,Male 15-24 yr,2000,55.1
Mauritania,Male 15-24 yr,1999,55.2
Mauritania,Male 15-24 yr,1998,55.2
Mauritania,Male 15-24 yr,1997,54.5
Mauritania,Male 15-24 yr,1996,56.1
Mauritania,Male 15-24 yr,1995,56.7
Mauritania,Male 15-24 yr,1994,55.6
Mauritania,Male 15-24 yr,1993,56.4
Mauritania,Male 15-24 yr,1992,57.2
Mauritania,Male 15-24 yr,1991,57.3
Mauritius,Female 15+ yr,2006,36.4
Mauritius,Female 15+ yr,2005,35.7
Mauritius,Female 15+ yr,2004,36.7
Mauritius,Female 15+ yr,2003,34.6
Mauritius,Female 15+ yr,2002,34.7
Mauritius,Female 15+ yr,2001,34.8
Mauritius,Female 15+ yr,2000,34.6
Mauritius,Female 15+ yr,1999,34.4
Mauritius,Female 15+ yr,1998,33.9
Mauritius,Female 15+ yr,1997,33.4
Mauritius,Female 15+ yr,1996,33.1
Mauritius,Female 15+ yr,1995,33.5
Mauritius,Female 15+ yr,1994,30.8
Mauritius,Female 15+ yr,1993,33.6
Mauritius,Female 15+ yr,1992,34.1
